date,open,high,low,close,average_price,day_variation,timeHigh,timeLow,volume,marketCap,circulatingSupply
2020-08-05,11203.82,11786.62,11158.29,11747.02,11472.46,4.85%,21:45:01,01:19:01,24411254471.12,216761492405.85,18452462.0
2020-08-04,11246.2,11385.38,11094.15,11205.89,11239.76,-0.36%,00:54:00,13:20:01,21250197042.2,206767135617.319,18451643.0
2020-08-03,11043.77,11453.08,11012.41,11246.35,11232.74,1.83%,16:26:00,00:07:00,20271713443.26,207503423455.952,18450737.0
2020-08-02,11758.76,12034.14,11018.13,11053.61,11526.13,-6.0%,04:21:00,13:07:00,27410067336.02,203936136729.627,18449725.0
2020-08-01,11322.57,11794.78,11239.68,11759.59,11517.23,3.86%,20:43:01,01:06:01,26075670302.8,216950669097.909,18448825.0
2020-07-31,11110.21,11415.86,10987.05,11323.47,11201.46,1.92%,16:16:00,03:54:01,23160469766.39,208895308529.074,18448000.0
2020-07-30,11099.83,11169.36,10895.46,11111.21,11032.41,0.1%,23:06:02,13:07:01,22857247900.67,204969047788.0,18447043.0
2020-07-29,10912.95,11304.4,10856.14,11100.47,11080.27,1.72%,21:59:00,01:22:01,24617249714.51,204761455132.909,18446200.0
2020-07-28,11017.46,11204.33,10632.63,10912.82,10918.48,-0.95%,00:27:00,10:18:00,28766551141.78,201290022192.811,18445275.0
2020-07-27,9905.22,11298.22,9903.97,10990.87,10601.1,10.96%,01:22:00,01:20:00,35359749590.12,202719581736.842,18444356.0
2020-07-26,9680.23,10023.81,9652.85,9905.17,9838.33,2.32%,10:09:01,10:08:00,20507998996.69,182685328095.43,18443437.0
2020-07-25,9539.49,9704.56,9530.21,9677.11,9617.38,1.44%,21:02:00,01:11:00,16610070932.79,178469614078.301,18442443.0
2020-07-24,9585.51,9623.34,9481.45,9536.89,9552.4,-0.51%,21:05:00,07:06:01,16552768324.66,175875016548.431,18441543.0
2020-07-23,9527.14,9610.25,9483.0,9581.07,9546.62,0.57%,17:08:01,14:22:00,18146399001.7,176680237480.007,18440550.0
2020-07-22,9375.08,9530.52,9319.65,9525.36,9425.08,1.6%,23:55:01,08:04:01,16532254884.44,175644844408.412,18439700.0
2020-07-21,9162.51,9407.26,9149.39,9374.89,9278.33,2.32%,13:31:01,00:11:01,18069581955.55,172861732402.087,18438806.0
2020-07-20,9187.22,9214.27,9137.51,9164.23,9175.89,-0.25%,01:42:00,14:08:00,13755604145.72,168970262858.503,18438018.0
2020-07-19,9158.01,9201.4,9097.63,9185.82,9149.52,0.3%,23:45:00,17:09:00,12939002784.01,169360219986.106,18437143.0
2020-07-18,9151.18,9230.98,9100.82,9159.04,9165.9,0.09%,15:39:00,23:46:00,12252601474.79,168858972268.985,18436318.0
2020-07-17,9131.81,9182.25,9089.2,9151.39,9135.72,0.21%,12:24:00,05:46:01,13944570749.5,168710427573.953,18435493.0
2020-07-16,9191.98,9214.31,9088.95,9132.23,9151.63,-0.65%,00:03:01,10:08:01,15713967522.66,168350501976.25,18434768.0
2020-07-15,9241.9,9275.33,9171.93,9192.84,9223.63,-0.53%,00:34:00,19:17:00,15844731575.2,169460074575.96,18433925.0
2020-07-14,9238.7,9283.84,9171.66,9243.21,9227.75,0.05%,20:18:00,11:23:00,18085038362.45,170380670524.821,18433056.0
2020-07-13,9277.2,9306.4,9224.29,9243.61,9265.35,-0.36%,18:04:00,20:20:00,17519821266.48,170379677119.097,18432150.0
2020-07-12,9241.06,9319.42,9197.45,9276.5,9258.44,0.38%,13:26:00,19:32:00,14452361906.81,170977422928.131,18431243.0
2020-07-11,9277.51,9293.53,9199.49,9240.35,9246.51,-0.4%,00:09:00,09:34:01,13249910444.07,170302234777.528,18430287.0
2020-07-10,9273.36,9287.47,9118.0,9278.81,9202.74,0.06%,23:37:00,07:27:01,16860035604.8,171001933826.989,18429300.0
2020-07-09,9427.99,9431.38,9235.0,9277.97,9333.19,-1.59%,00:04:01,19:46:00,18000702524.13,170977231637.687,18428306.0
2020-07-08,9253.02,9450.34,9249.5,9428.33,9349.92,1.89%,22:44:00,00:20:02,19702359882.9,173738543115.206,18427281.0
2020-07-07,9349.16,9360.62,9201.82,9252.28,9281.22,-1.04%,00:26:01,11:38:00,13839652594.65,170485472276.313,18426325.0
2020-07-06,9072.85,9375.47,9058.66,9375.47,9217.06,3.34%,23:59:01,00:29:00,17889263251.96,172746103840.155,18425318.0
2020-07-05,9126.09,9162.18,8977.02,9073.94,9069.6,-0.57%,01:27:00,21:26:00,12903406143.35,167181726153.665,18424375.0
2020-07-04,9084.23,9183.3,9053.63,9132.49,9118.46,0.53%,17:57:00,11:08:01,12290528515.11,168251076677.956,18423356.0
2020-07-03,9124.84,9202.34,9058.79,9087.3,9130.56,-0.41%,01:14:01,23:44:00,13078970998.64,167409720387.961,18422375.0
2020-07-02,9231.14,9274.96,9036.62,9123.41,9155.79,-1.17%,13:42:00,16:47:00,16338916796.02,168065586386.744,18421356.0
2020-07-01,9145.99,9309.75,9104.73,9228.33,9207.24,0.9%,17:57:00,03:45:00,15971550355.23,169988756578.038,18420325.0
2020-06-30,9185.58,9217.84,9084.84,9137.99,9151.34,-0.52%,02:07:00,13:21:00,15735797743.99,168315606321.29,18419318.0
2020-06-29,9140.03,9237.57,9041.88,9190.85,9139.72,0.56%,22:11:00,13:46:00,16460547078.04,169280659245.843,18418381.0
2020-06-28,9048.46,9197.55,8975.53,9143.58,9086.54,1.05%,16:20:01,04:56:01,14560870760.22,168401806136.911,18417487.0
2020-06-27,9167.82,9207.81,8998.22,9045.39,9103.02,-1.34%,08:18:00,23:15:01,17273093144.4,166584831506.245,18416543.0
2020-06-26,9260.99,9310.52,9101.74,9162.92,9206.13,-1.06%,01:17:00,14:44:00,18341465836.6,168741367621.97,18415681.0
2020-06-25,9314.13,9340.16,9095.32,9264.81,9217.74,-0.53%,21:18:00,03:43:00,18616048626.11,170608289503.753,18414650.0
2020-06-24,9632.15,9680.37,9278.23,9313.61,9479.3,-3.31%,06:12:00,15:58:00,18961716075.6,171498781279.927,18413781.0
2020-06-23,9644.08,9670.54,9547.25,9629.66,9608.9,-0.15%,16:05:00,01:59:00,17006433272.04,177310052079.171,18412912.0
2020-06-22,9300.92,9655.07,9296.87,9648.72,9475.97,3.74%,21:16:00,00:04:01,21104009513.97,177651397436.609,18411918.0
2020-06-21,9330.93,9401.11,9300.43,9303.63,9350.77,-0.29%,06:10:00,23:58:01,15324301168.83,171289415078.632,18411031.0
2020-06-20,9290.96,9394.97,9247.38,9332.34,9321.17,0.45%,22:45:01,16:08:00,17130541557.31,171809438650.585,18410112.0
2020-06-19,9410.29,9440.88,9274.3,9288.02,9357.59,-1.3%,12:33:00,23:55:00,19632223107.38,170985625732.412,18409268.0
2020-06-18,9481.57,9482.78,9328.4,9411.84,9405.59,-0.74%,00:01:00,21:19:00,17770083002.7,173256688664.117,18408375.0
2020-06-17,9533.78,9540.42,9327.34,9480.26,9433.88,-0.56%,00:08:00,20:08:01,20177709879.15,174508805561.132,18407606.0
2020-06-16,9454.27,9579.43,9400.45,9538.02,9489.94,0.89%,06:25:00,00:59:00,21565537208.86,175563963385.476,18406743.0
2020-06-15,9386.04,9504.86,8990.18,9450.7,9247.52,0.69%,21:19:00,06:34:00,26699704768.46,173947607771.726,18405787.0
2020-06-14,9477.55,9482.27,9347.59,9386.79,9414.93,-0.96%,00:01:00,22:27:00,18991732745.51,172763239787.199,18404937.0
2020-06-13,9480.74,9493.21,9396.01,9475.28,9444.61,-0.06%,19:50:00,04:31:00,17564322315.2,174381819725.142,18403875.0
2020-06-12,9320.69,9540.47,9285.85,9480.84,9413.16,1.72%,14:04:00,00:09:01,22610564515.31,174474896921.532,18402887.0
2020-06-11,9870.08,9938.3,9263.07,9321.78,9600.68,-5.56%,02:27:01,20:16:01,30247143440.18,171538133043.473,18401862.0
2020-06-10,9794.12,9908.9,9728.29,9870.09,9818.6,0.78%,20:07:00,09:13:00,25706567600.57,181616765438.402,18400712.0
2020-06-09,9774.36,9836.37,9664.72,9795.7,9750.54,0.22%,00:21:00,09:41:01,23717842782.98,180237817527.031,18399687.0
2020-06-08,9760.06,9782.31,9675.89,9771.49,9729.1,0.12%,12:32:00,15:36:00,21486346311.91,179782576533.652,18398687.0
2020-06-07,9653.0,9768.5,9458.15,9758.85,9613.33,1.1%,23:22:00,14:07:00,25015250845.66,179540253701.404,18397681.0
2020-06-06,9664.9,9773.43,9591.02,9653.68,9682.22,-0.12%,12:17:01,02:16:01,20438419222.33,177595657884.165,18396681.0
2020-06-05,9800.22,9869.24,9663.22,9665.53,9766.23,-1.37%,09:17:00,15:19:01,23509628646.2,177801825144.882,18395450.0
2020-06-04,9655.85,9887.61,9525.25,9800.64,9706.43,1.5%,18:25:00,11:37:01,25921805071.98,180276153545.029,18394331.0
2020-06-03,9533.76,9682.86,9471.85,9656.72,9577.36,1.29%,23:57:00,05:29:01,25007459262.16,177619631125.589,18393375.0
2020-06-02,10162.97,10182.34,9460.57,9529.8,9821.46,-6.23%,14:49:00,14:48:01,39137252108.67,175277218229.261,18392531.0
2020-06-01,9463.61,10199.56,9450.9,10167.27,9825.23,7.44%,23:30:01,23:32:02,35198901068.39,186993405740.449,18391706.0
2020-05-31,9700.11,9700.34,9432.3,9461.06,9566.32,-2.46%,00:01:01,23:46:01,27773290298.51,173997151929.677,18390875.0
2020-05-30,9438.91,9704.03,9366.73,9700.41,9535.38,2.77%,23:17:01,03:52:00,32722975141.2,178390129757.676,18389950.0
2020-05-29,9528.36,9573.67,9379.34,9439.12,9476.51,-0.94%,00:17:01,11:19:00,32896642044.26,173575756364.005,18388968.0
2020-05-28,9184.94,9546.32,9148.46,9525.75,9347.39,3.71%,23:32:01,08:09:06,34367073114.46,175161235290.292,18388181.0
2020-05-27,8837.38,9203.32,8834.16,9181.02,9018.74,3.89%,17:58:01,00:04:01,32740536902.33,168814700531.386,18387362.0
2020-05-26,8909.59,8991.97,8757.29,8835.05,8874.63,-0.84%,08:27:00,16:00:01,29584186947.02,162445535235.104,18386481.0
2020-05-25,8786.11,8951.01,8719.67,8906.93,8835.34,1.38%,19:58:00,11:01:02,31288157264.19,163760453116.409,18385725.0
2020-05-24,9212.28,9288.4,8787.25,8790.37,9037.83,-4.58%,10:28:02,23:48:00,32518803299.58,161610414642.629,18384943.0
2020-05-23,9185.06,9302.5,9118.11,9209.29,9210.3,0.26%,03:28:00,10:32:01,27727866811.67,169305492439.588,18384212.0
2020-05-22,9080.33,9232.94,9008.64,9182.58,9120.79,1.13%,17:07:02,04:43:00,29810773699.23,168807619957.283,18383468.0
2020-05-21,9522.74,9555.24,8869.93,9081.76,9212.58,-4.63%,00:45:00,19:01:00,39326160532.43,166947987863.53,18382775.0
2020-05-20,9725.33,9804.79,9447.2,9522.98,9626.0,-2.08%,06:42:00,17:24:00,36546239702.55,175050963474.872,18381950.0
2020-05-19,9727.06,9836.05,9539.62,9729.04,9687.83,0.02%,11:22:01,05:31:03,39254288954.98,178831635026.347,18381225.0
2020-05-18,9675.69,9906.03,9570.36,9726.57,9738.2,0.53%,01:43:00,10:03:00,41827139895.62,178779483463.616,18380518.0
2020-05-17,9374.93,9823.0,9349.55,9670.74,9586.28,3.16%,16:15:00,00:08:00,40084250662.96,177745404470.085,18379712.0
2020-05-16,9333.24,9564.2,9260.69,9377.01,9412.44,0.47%,05:32:00,00:19:00,36164766407.63,172340956578.561,18379087.0
2020-05-15,9734.29,9755.83,9261.4,9328.2,9508.62,-4.17%,00:05:01,20:58:00,48158802327.34,171436341789.485,18378293.0
2020-05-14,9271.33,9793.27,9255.03,9733.72,9524.15,4.99%,10:10:00,01:48:01,56426907637.29,178881641547.089,18377518.0
2020-05-13,8805.39,9317.88,8805.39,9269.99,9061.63,5.28%,21:28:01,00:00:01,45558144023.02,170352710071.21,18376800.0
2020-05-12,8610.39,8949.9,8569.64,8804.48,8759.77,2.25%,17:22:01,00:05:01,42142717533.17,161791577300.916,18376056.0
2020-05-11,8755.54,9033.47,8374.32,8601.8,8703.9,-1.76%,12:31:00,18:24:01,57119858801.94,158059235275.589,18375143.0
2020-05-10,9591.17,9595.58,8395.11,8756.43,8995.35,-8.7%,00:02:03,17:02:01,63325279336.96,160884755210.801,18373325.0
2020-05-09,9840.91,9913.86,9580.64,9593.9,9747.25,-2.51%,01:16:01,11:48:00,46566121841.11,176251395672.863,18371200.0
2020-05-08,9936.16,9996.74,9767.17,9842.67,9881.96,-0.94%,00:53:01,07:05:01,51780748041.95,180804859844.221,18369500.0
2020-05-07,9261.9,9992.66,9138.32,9951.52,9565.49,7.45%,23:52:00,02:03:02,61112700562.08,182787376636.504,18367787.0
2020-05-06,9007.44,9411.47,8966.71,9268.76,9189.09,2.9%,23:05:00,00:50:01,49371886931.48,170229620935.298,18365950.0
2020-05-05,8912.83,9062.41,8856.83,9003.07,8959.62,1.01%,05:08:00,11:00:01,43148462663.17,165332488791.878,18364012.0
2020-05-04,8895.74,8956.91,8645.02,8912.65,8800.96,0.19%,22:03:00,05:42:00,45718796275.55,163654493632.392,18362037.0
2020-05-03,8983.61,9167.78,8830.97,8897.47,8999.38,-0.96%,04:35:01,15:55:00,47101785174.26,163358189150.984,18360075.0
2020-05-02,8869.06,9007.19,8811.37,8988.6,8909.28,1.35%,17:50:01,06:53:00,40134388683.23,165012307599.614,18357962.0
2020-05-01,8672.78,9048.02,8667.76,8864.77,8857.89,2.21%,11:45:01,00:01:00,44068389996.94,162722652380.246,18356112.0
2020-04-30,8797.67,9440.65,8533.26,8658.55,8986.96,-1.58%,06:22:00,17:55:00,66964629541.31,158922133909.094,18354350.0
2020-04-29,7806.71,8871.75,7786.05,8801.04,8328.9,12.74%,21:59:00,02:13:00,60201052202.54,161522471384.783,18352662.0
2020-04-28,7796.97,7814.53,7730.81,7807.06,7772.67,0.13%,23:42:01,15:02:00,33187959920.92,143266252261.336,18350862.0
2020-04-27,7679.42,7795.6,7679.42,7795.6,7737.51,1.51%,23:59:04,00:00:05,36162144724.71,143040988589.571,18348937.0
2020-04-26,7570.14,7700.59,7561.41,7679.87,7631.0,1.45%,14:44:00,00:08:04,33070154490.75,140903867572.585,18347175.0
2020-04-25,7550.48,7641.36,7521.67,7569.94,7581.52,0.26%,15:54:04,19:29:00,32941541446.93,138874072264.263,18345475.0
2020-04-24,7434.18,7574.2,7434.18,7550.9,7504.19,1.57%,21:31:04,00:00:04,34636526285.8,138512029491.143,18343775.0
2020-04-23,7121.31,7491.78,7081.59,7429.72,7286.68,4.33%,19:49:00,11:23:00,43500782316.07,136275638030.678,18341950.0
2020-04-22,6879.44,7145.87,6867.78,7117.21,7006.82,3.46%,17:37:06,01:15:05,33249153865.76,130530916076.973,18340187.0
2020-04-21,6879.78,6934.55,6834.44,6880.32,6884.5,0.01%,07:28:00,12:00:04,32589741510.73,126175238603.42,18338562.0
2020-04-20,7186.87,7240.29,6835.5,6881.96,7037.9,-4.24%,04:07:04,20:06:04,37747113935.85,126192239912.382,18336675.0
2020-04-19,7260.92,7280.52,7167.05,7189.42,7223.78,-0.98%,04:34:03,14:44:00,31311210215.32,131815853850.003,18334687.0
2020-04-18,7092.29,7269.96,7089.25,7257.66,7179.6,2.33%,23:38:03,00:01:04,32447188385.93,133053136875.737,18332775.0
2020-04-17,7116.55,7167.18,7050.33,7096.18,7108.76,-0.29%,23:38:03,15:03:04,32513423567.43,130078472088.331,18330762.0
2020-04-16,6640.45,7134.45,6555.5,7116.8,6844.98,7.17%,23:03:03,00:32:03,46783242376.7,130445413270.0,18329212.0
2020-04-15,6845.56,6928.66,6633.4,6642.11,6781.03,-2.97%,04:43:00,23:41:00,32288311030.76,121731940639.413,18327300.0
2020-04-14,6843.28,6958.56,6793.82,6842.43,6876.19,-0.01%,17:12:05,08:41:03,34110434051.86,125388687977.151,18325175.0
2020-04-13,6965.62,6965.62,6668.26,6845.04,6816.94,-1.73%,00:00:03,14:00:03,38619308647.44,125422221237.296,18323087.0
2020-04-12,6858.07,7119.95,6811.08,6971.09,6965.52,1.65%,20:38:04,04:19:04,35759567632.29,127716846208.307,18320925.0
2020-04-11,6867.44,6926.07,6789.92,6859.08,6858.0,-0.12%,06:27:03,17:16:03,31222085946.27,125651623116.07,18319012.0
2020-04-10,7303.82,7303.82,6802.47,6865.49,7053.14,-6.0%,00:00:00,15:36:03,43622840991.71,125755496117.263,18317037.0
2020-04-09,7337.97,7341.45,7179.09,7302.09,7260.27,-0.49%,00:43:00,12:12:04,34815139177.59,133737857009.882,18315012.0
2020-04-08,7179.28,7356.22,7153.31,7334.1,7254.76,2.16%,06:02:04,01:56:04,37563249548.94,134309895035.597,18313075.0
2020-04-07,7273.64,7427.94,7136.71,7176.41,7282.32,-1.34%,10:54:03,21:07:03,44243482667.85,131409299432.46,18311275.0
2020-04-06,6788.05,7271.78,6782.89,7271.78,7027.34,7.13%,23:59:02,00:04:03,46896904614.93,133140400947.86,18309187.0
2020-04-05,6862.54,6883.41,6715.93,6791.13,6799.67,-1.04%,00:40:03,17:24:03,29510409856.11,124328853511.615,18307537.0
2020-04-04,6738.38,6878.95,6696.48,6867.53,6787.72,1.92%,20:32:03,03:27:02,33185988583.8,125712834529.574,18305400.0
2020-04-03,6797.4,7003.22,6673.34,6733.39,6838.28,-0.94%,12:25:03,16:28:03,38976504902.97,123244051099.793,18303425.0
2020-04-02,6606.78,7088.25,6595.92,6793.62,6842.08,2.83%,17:40:02,05:33:03,47660646124.41,124335130640.41,18301737.0
2020-04-01,6437.32,6612.57,6202.37,6606.78,6407.47,2.63%,23:58:00,16:58:00,40346426265.73,120903014693.267,18299850.0
2020-03-31,6430.61,6504.52,6374.16,6438.64,6439.34,0.12%,01:58:00,12:28:00,32786468812.08,117814077266.537,18297962.0
2020-03-30,5925.54,6517.2,5903.23,6429.84,6210.22,8.51%,22:31:02,00:10:03,37101651525.3,117640143688.458,18295962.0
2020-03-29,6245.62,6250.47,5920.09,5922.04,6085.28,-5.18%,00:02:02,22:02:03,28373690930.54,108338520155.504,18294112.0
2020-03-28,6467.25,6467.5,6117.84,6242.19,6292.67,-3.48%,00:01:02,18:01:02,34885225901.01,114183689640.72,18292237.0
2020-03-27,6719.39,6793.84,6466.7,6469.8,6630.27,-3.71%,04:19:03,23:57:03,34585598366.55,118336082172.395,18290537.0
2020-03-26,6675.17,6735.46,6590.96,6716.44,6663.21,0.62%,04:07:01,08:30:01,35319797641.53,122834375215.51,18288612.0
2020-03-25,6738.72,6892.51,6536.93,6681.06,6714.72,-0.86%,10:08:00,11:52:00,44590107887.94,122174009142.91,18286612.0
2020-03-24,6436.64,6789.02,6411.07,6734.8,6600.04,4.63%,10:10:00,05:07:01,48221910672.25,123148917787.229,18285450.0
2020-03-23,5831.37,6443.93,5785.0,6416.31,6114.46,10.03%,23:18:00,09:28:00,46491915999.72,117314776187.32,18283825.0
2020-03-22,6185.56,6359.7,5823.71,5830.25,6091.7,-5.74%,06:20:03,23:51:00,40099664740.06,106591196068.926,18282425.0
2020-03-21,6206.52,6378.14,5932.82,6185.07,6155.48,-0.35%,21:20:03,11:22:00,42494390879.61,113068192795.056,18280837.0
2020-03-20,6191.65,6844.26,5865.78,6198.78,6355.02,0.12%,10:58:00,20:35:02,54442976102.51,113309245860.002,18279287.0
2020-03-19,5245.42,6329.74,5236.97,6191.19,5783.36,18.03%,22:56:02,02:37:01,51000731797.43,113162079955.697,18277912.0
2020-03-18,5227.11,5331.83,5069.34,5238.44,5200.58,0.22%,21:29:00,13:26:00,37878801016.34,95740715528.8542,18276575.0
2020-03-17,5002.58,5371.35,4981.91,5225.63,5176.63,4.46%,07:42:01,00:21:00,38622642935.25,95499941183.34,18275300.0
2020-03-16,5385.23,5385.23,4575.36,5014.48,4980.3,-6.88%,00:00:01,11:15:01,45368026429.62,91633478850.4746,18273775.0
2020-03-15,5201.07,5836.65,5169.28,5392.31,5502.96,3.68%,22:03:00,00:24:00,33997889638.76,98530059889.968,18272312.0
2020-03-14,5573.08,5625.23,5125.07,5200.37,5375.15,-6.69%,03:19:00,23:32:01,36154506007.58,95014981943.9861,18270825.0
2020-03-13,5017.83,5838.11,4106.98,5563.71,4972.54,10.88%,13:38:02,02:26:01,74156772074.96,101644613038.335,18269225.0
2020-03-12,7913.62,7929.12,4860.35,4970.79,6394.74,-37.19%,00:10:01,23:56:01,53980357243.05,90804613600.616,18267650.0
2020-03-11,7910.09,7950.81,7642.81,7911.43,7796.81,0.02%,01:07:01,18:24:00,38682762604.64,144508402670.563,18265775.0
2020-03-10,7922.15,8136.95,7814.76,7909.73,7975.86,-0.16%,13:05:01,16:06:00,42213940993.61,144465567734.489,18264287.0
2020-03-09,8111.15,8177.79,7690.1,7923.64,7933.94,-2.31%,00:13:00,15:47:02,46936995808.18,144706353758.487,18262600.0
2020-03-08,8908.21,8914.34,8105.25,8108.12,8509.8,-8.98%,00:04:00,23:54:01,39973102120.57,148060284561.061,18260750.0
2020-03-07,9121.6,9163.22,8890.74,8909.95,9026.98,-2.32%,16:40:00,20:09:00,36216930369.67,162684945902.611,18258787.0
2020-03-06,9078.31,9167.7,9032.08,9122.55,9099.89,0.49%,11:57:01,01:27:01,40826885650.94,166548261959.532,18256775.0
2020-03-05,8760.29,9142.05,8757.25,9078.76,8949.65,3.64%,20:01:00,00:01:00,39698054597.43,165731679917.865,18254875.0
2020-03-04,8788.54,8843.37,8712.43,8755.25,8777.9,-0.38%,06:07:00,16:18:01,34746706368.15,159807857328.088,18252812.0
2020-03-03,8865.39,8901.6,8704.99,8787.79,8803.3,-0.88%,12:17:00,19:19:00,42386715820.56,160383579416.238,18250737.0
2020-03-02,8563.26,8921.31,8532.63,8869.67,8726.97,3.58%,22:39:00,00:16:00,42857674408.88,161861167745.164,18248837.0
2020-03-01,8599.76,8726.8,8471.21,8562.45,8599.0,-0.43%,12:12:01,19:06:00,35349164300.14,156238987739.907,18246987.0
2020-02-29,8671.21,8775.63,8599.51,8599.51,8687.57,-0.83%,06:11:00,23:59:01,35792392544.01,156895988083.74,18244762.0
2020-02-28,8788.73,8890.46,8492.93,8672.46,8691.7,-1.32%,02:13:00,12:46:00,44605450442.74,158211707018.784,18243012.0
2020-02-27,8825.09,8932.89,8577.2,8784.49,8755.04,-0.46%,16:57:01,01:18:01,45470195695.09,160238496932.208,18241062.0
2020-02-26,9338.29,9354.78,8704.43,8820.52,9029.6,-5.54%,00:38:00,17:56:00,50420050761.92,160879489024.207,18239225.0
2020-02-25,9651.31,9652.74,9305.02,9341.71,9478.88,-3.21%,00:02:01,21:23:04,42515259129.21,170369581557.89,18237525.0
2020-02-24,9921.58,9951.75,9537.04,9650.17,9744.4,-2.74%,00:29:00,18:24:01,45080496648.35,175977808525.913,18235712.0
2020-02-23,9663.32,9937.4,9657.79,9924.52,9797.6,2.7%,23:13:02,00:06:01,41185185761.49,180963233539.785,18233962.0
2020-02-22,9687.71,9698.23,9600.73,9663.18,9649.48,-0.25%,00:36:00,06:24:01,35838025154.26,176180696547.801,18232162.0
2020-02-21,9611.78,9723.01,9589.74,9686.44,9656.38,0.78%,17:07:01,00:41:00,40930547512.66,176587087363.478,18230337.0
2020-02-20,9629.33,9643.22,9507.9,9608.48,9575.56,-0.22%,00:47:00,18:11:01,44925260236.83,175147142158.083,18228400.0
2020-02-19,10143.8,10191.68,9611.22,9633.39,9901.45,-5.03%,21:47:00,21:46:00,46992019709.92,175585931679.441,18226812.0
2020-02-18,9691.23,10161.94,9632.38,10142.0,9897.16,4.65%,20:34:01,20:35:00,47271023953.43,184838512656.137,18225062.0
2020-02-17,9936.56,9938.82,9507.64,9690.14,9723.23,-2.48%,00:09:00,14:29:00,45998298412.6,176585280987.035,18223187.0
